Geração 19Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 20Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 21Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 22Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 23Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 24Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 25Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 26Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 27Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 28Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 29Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 30Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 31Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 32Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 33Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 34Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 35Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 36Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 37Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 38Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 39Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 40Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 41Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 42Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 43Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 44Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 45Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 46Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 47Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 48Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 49Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 50Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 51Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 52Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 53Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 54Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 55Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 56Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 57Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 58Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 59Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 60Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 61Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 62Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 63Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 64Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 65Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 66Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 67Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 68Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 69Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 70Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 71Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 72Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 73Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 74Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 75Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 76Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 77Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 78Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 79Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 80Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 81Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 82Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 83Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 84Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 85Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 86Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 87Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 88Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 89Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 90Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 91Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 92Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 93Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 94Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 95Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 96Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 97Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 98Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
Geração 99Melhor: 10000000000111111111x = [0.0019550342130987275, -0.0019550342130987275]Fitness: 0.008023682424568523
